top_emotion,top_emotion_score
disgust,0.3765100836753845
neutral,0.8793838620185852
fear,0.4274052679538727
fear,0.543089747428894
neutral,0.644961416721344
anger,0.3494355976581573
neutral,0.7899815440177917
anger,0.5771584510803223
fear,0.7258040904998779
anger,0.651719868183136
anger,0.6272621750831604
fear,0.6757860779762268
anger,0.7520738244056702
surprise,0.7978090047836304
anger,0.6296024918556213
anger,0.405267059803009
fear,0.7549107670783997
sadness,0.5472804307937622
neutral,0.4497067630290985
fear,0.633151113986969
fear,0.6311670541763306
neutral,0.4244472086429596
fear,0.5856339931488037
fear,0.864721417427063
neutral,0.4839554131031036
neutral,0.8595567941665649
neutral,0.797946035861969
neutral,0.6605790257453918
neutral,0.5505123138427734
fear,0.4818787574768066
neutral,0.3557807207107544
fear,0.4831264615058899
neutral,0.3745151460170746
fear,0.60606449842453
fear,0.7993451952934265
anger,0.5830119252204895
neutral,0.4793024063110351
neutral,0.8754051327705383
neutral,0.8670320510864258
neutral,0.4762658774852752
fear,0.4360100626945495
neutral,0.8009874820709229
fear,0.9790260195732116
fear,0.512397050857544
neutral,0.8468874096870422
neutral,0.6521209478378296
joy,0.8314591646194458
fear,0.4256875514984131
fear,0.7037807703018188
fear,0.2998180389404297
fear,0.8047394156455994
neutral,0.4271571040153503
disgust,0.4487430155277252
neutral,0.3341004848480224
anger,0.6295217275619507
anger,0.9422571063041688
fear,0.8990669250488281
neutral,0.3560942113399505
anger,0.5945171117782593
neutral,0.4030646085739136
anger,0.9126720428466796
fear,0.7946266531944275
neutral,0.5142707228660583
neutral,0.5870628356933594
neutral,0.6384871006011963
neutral,0.776710033416748
disgust,0.5418456792831421
neutral,0.5490018129348755
neutral,0.5399891138076782
disgust,0.3935438990592956
neutral,0.8738739490509033
neutral,0.6843906044960022
neutral,0.5483299493789673
fear,0.808555006980896
joy,0.6291726231575012
fear,0.4782768785953522
fear,0.8447882533073425
fear,0.9673749208450316
neutral,0.7002986669540405
fear,0.716521143913269
sadness,0.6791685819625854
neutral,0.8087524175643921
fear,0.6336063146591187
disgust,0.3535724580287933
fear,0.9599490761756896
fear,0.4321191012859344
fear,0.5220546722412109
neutral,0.7358725666999817
neutral,0.8632838129997253
fear,0.6834369897842407
neutral,0.6795578598976135
fear,0.9101105332374572
neutral,0.8919817209243774
neutral,0.7692673802375793
neutral,0.4286739528179168
neutral,0.5152530670166016
fear,0.4579648375511169
sadness,0.8886241316795349
neutral,0.5164790153503418
fear,0.9737308025360109
anger,0.6516056060791016
neutral,0.6903911232948303
fear,0.84432452917099
fear,0.667652428150177
fear,0.4526998996734619
neutral,0.7729151844978333
neutral,0.4441432058811188
anger,0.5193582773208618
anger,0.458802193403244
neutral,0.8247072696685791
fear,0.4117519557476043
neutral,0.7256422638893127
neutral,0.5466123223304749
fear,0.9415556192398072
fear,0.8950822353363037
fear,0.9915629625320436
neutral,0.6206119656562805
disgust,0.450993925333023
fear,0.9886626601219176
anger,0.4054286777973175
fear,0.934997856616974
fear,0.7683753371238708
disgust,0.9299397468566896
sadness,0.3321435749530792
neutral,0.812365710735321
fear,0.8128958344459534
anger,0.4125604927539825
anger,0.6998530626296997
neutral,0.5105970501899719
neutral,0.693918764591217
fear,0.705632209777832
neutral,0.4933154881000519
anger,0.4386157095432281
neutral,0.3659562468528747
neutral,0.4246850311756134
sadness,0.7520300149917603
neutral,0.5746251940727234
sadness,0.7937687635421753
fear,0.8016320466995239
fear,0.3992208540439605
anger,0.7597270011901855
fear,0.5847530961036682
neutral,0.6067177057266235
anger,0.5700660943984985
fear,0.6871481537818909
neutral,0.8377392292022705
anger,0.9718413352966307
neutral,0.4170746803283691
fear,0.8614474534988403
neutral,0.6609159111976624
sadness,0.9026720523834229
neutral,0.6079598665237427
anger,0.9312769174575806
sadness,0.467964768409729
anger,0.3718469738960266
neutral,0.7390319108963013
fear,0.5946002006530762
anger,0.576709508895874
fear,0.8600653409957886
fear,0.9031352400779724
anger,0.5959838628768921
disgust,0.3791835904121399
neutral,0.5471166968345642
anger,0.3310852944850921
neutral,0.7247476577758789
anger,0.4298680126667022
neutral,0.3946153223514557
neutral,0.4966899156570434
sadness,0.8045916557312012
fear,0.4387061893939972
neutral,0.7823268175125122
sadness,0.9682124257087708
fear,0.691794753074646
anger,0.8868160843849182
fear,0.4185230731964111
neutral,0.922337532043457
sadness,0.6285711526870728
disgust,0.3505182266235351
sadness,0.5637074708938599
neutral,0.5080987215042114
fear,0.442252904176712
fear,0.640205979347229
sadness,0.8939582109451294
neutral,0.5057408213615417
fear,0.9519149661064148
neutral,0.5836949944496155
anger,0.6275668144226074
fear,0.7027410864830017
fear,0.3116539120674133
disgust,0.4453420341014862
sadness,0.6744279265403748
neutral,0.7188189029693604
fear,0.6658985614776611
fear,0.5676659345626831
fear,0.9095106720924376
anger,0.4555818140506744
disgust,0.3453616797924042
fear,0.8853315711021423
fear,0.9382849335670472
neutral,0.552055299282074
neutral,0.8446506261825562
joy,0.7503771781921387
neutral,0.9160075783729552
neutral,0.5411266088485718
disgust,0.7414582371711731
anger,0.785540759563446
fear,0.6522137522697449
fear,0.6622898578643799
fear,0.7531402707099915
neutral,0.611212432384491
joy,0.3830628395080566
anger,0.4166979789733886
anger,0.5350971221923828
neutral,0.7564624547958374
neutral,0.6457707285881042
neutral,0.8124597072601318
neutral,0.2787075042724609
fear,0.9358528852462769
neutral,0.682601809501648
fear,0.6655108332633972
fear,0.7502927184104919
neutral,0.6121171116828918
neutral,0.8181007504463196
anger,0.4207192361354828
anger,0.32567098736763
fear,0.7366083860397339
neutral,0.4980776011943817
sadness,0.9147937297821044
neutral,0.6121410131454468
fear,0.4899466633796692
neutral,0.54706209897995
neutral,0.4032864272594452
neutral,0.8397191762924194
neutral,0.8046119213104248
neutral,0.4618883430957794
neutral,0.3165000379085541
neutral,0.4772253930568695
neutral,0.427256315946579
anger,0.7052883505821228
fear,0.5583488345146179
anger,0.4961248636245727
fear,0.5736387372016907
anger,0.512114405632019
fear,0.7662351131439209
neutral,0.3632495701313019
fear,0.962998628616333
fear,0.8231900334358215
fear,0.4780732989311218
fear,0.5838730335235596
neutral,0.4911895096302032
sadness,0.966105580329895
neutral,0.7527468800544739
disgust,0.4386824071407318
fear,0.8615311980247498
anger,0.5529558658599854
neutral,0.4483081102371216
neutral,0.7940376400947571
neutral,0.3511450290679931
fear,0.8916939496994019
disgust,0.5983713865280151
anger,0.7991854548454285
disgust,0.7523388266563416
sadness,0.4542471766471863
sadness,0.9180021286010742
fear,0.8314166069030762
anger,0.4799550771713257
neutral,0.7749569416046143
fear,0.9496371150016784
fear,0.7177847027778625
neutral,0.6057790517807007
anger,0.8721067905426025
anger,0.4573290646076202
fear,0.5276081562042236
neutral,0.5272331237792969
neutral,0.6415688395500183
neutral,0.758614182472229
fear,0.889310896396637
disgust,0.4384907186031341
neutral,0.7555410265922546
joy,0.7341893315315247
fear,0.877282977104187
neutral,0.5316126942634583
disgust,0.8703591227531433
neutral,0.5571486353874207
fear,0.894697904586792
fear,0.8060192465782166
neutral,0.7351499199867249
fear,0.969633400440216
neutral,0.905829668045044
neutral,0.3205887675285339
disgust,0.2828835844993591
neutral,0.7834486365318298
fear,0.900266706943512
disgust,0.9033892750740052
neutral,0.437643826007843
disgust,0.3540181815624237
anger,0.5932508111000061
fear,0.7126430869102478
fear,0.7431871891021729
neutral,0.8959128856658936
fear,0.7806013226509094
fear,0.5132491588592529
fear,0.7585258483886719
neutral,0.9340910315513612
neutral,0.7960124611854553
neutral,0.8689115643501282
neutral,0.7473288178443909
neutral,0.4790817201137543
anger,0.5891284942626953
fear,0.9173920154571532
neutral,0.5886690616607666
fear,0.5628569722175598
neutral,0.6443434953689575
neutral,0.8826547861099243
fear,0.5376223921775818
neutral,0.5897741913795471
neutral,0.4461510479450226
sadness,0.9599441289901732
fear,0.9627851247787476
fear,0.8537682890892029
fear,0.5044904947280884
fear,0.869592010974884
anger,0.414616972208023
neutral,0.4352346062660217
neutral,0.7394014596939087
neutral,0.4849705994129181
fear,0.6138795614242554
fear,0.8886533975601196
neutral,0.6877962350845337
anger,0.5146552920341492
sadness,0.7631306648254395
neutral,0.770930290222168
neutral,0.7312438488006592
neutral,0.9061291813850404
fear,0.9449300765991212
neutral,0.4030010104179382
neutral,0.7291863560676575
fear,0.5009492635726929
neutral,0.7495760321617126
neutral,0.5081518888473511
disgust,0.3621275126934051
fear,0.3678382933139801
neutral,0.6280245184898376
neutral,0.4950639903545379
neutral,0.6814666986465454
neutral,0.7641276717185974
neutral,0.6865727305412292
fear,0.4251842498779297
neutral,0.8672870993614197
neutral,0.8554635643959045
neutral,0.4874101281166076
fear,0.9867157340049744
anger,0.5505236983299255
neutral,0.6151260733604431
sadness,0.4409296810626983
anger,0.8011584281921387
fear,0.7328473329544067
neutral,0.8728168606758118
anger,0.5694751143455505
sadness,0.3327087759971618
anger,0.6455882787704468
fear,0.906087338924408
disgust,0.443670243024826
fear,0.7505037784576416
anger,0.6518802046775818
disgust,0.6258307099342346
disgust,0.7480995655059814
fear,0.3588460683822632
neutral,0.5889260768890381
neutral,0.6479517817497253
fear,0.8614436984062195
fear,0.7325117588043213
joy,0.4461209177970886
joy,0.7116277813911438
fear,0.5414639711380005
neutral,0.5763211846351624
fear,0.9487899541854858
joy,0.9447386264801024
fear,0.7365205883979797
fear,0.4955185651779175
fear,0.3581259846687317
neutral,0.8457120656967163
fear,0.9227840304374696
fear,0.7694470286369324
neutral,0.5332847833633423
disgust,0.3194500803947449
neutral,0.6190587878227234
fear,0.858937680721283
fear,0.9188680052757264
fear,0.4967051446437835
neutral,0.5448125600814819
disgust,0.5643165707588196
neutral,0.6580933928489685
neutral,0.535646915435791
neutral,0.8047949075698853
sadness,0.9139533042907716
fear,0.6470544934272766
sadness,0.6027272939682007
neutral,0.3737467527389526
anger,0.4569723606109619
neutral,0.5497212409973145
fear,0.8246219754219055
fear,0.4426823258399963
sadness,0.6849598288536072
fear,0.5278031229972839
neutral,0.8183606863021851
fear,0.5482492446899414
neutral,0.8994278311729431
fear,0.6224260926246643
neutral,0.4787622094154358
fear,0.9161121249198914
disgust,0.3977589011192322
fear,0.973596215248108
neutral,0.7079403400421143
fear,0.481522649526596
neutral,0.7824257016181946
neutral,0.70624178647995
neutral,0.7014223337173462
fear,0.9555224180221558
neutral,0.7197885513305664
neutral,0.9485701322555542
fear,0.6139963269233704
neutral,0.5022206902503967
neutral,0.5425390005111694
neutral,0.4719678163528442
sadness,0.4947164356708526
neutral,0.6864751577377319
anger,0.4787341058254242
neutral,0.7209949493408203
neutral,0.6180968880653381
fear,0.6379601955413818
neutral,0.6838281154632568
anger,0.8874472975730896
neutral,0.7174124717712402
anger,0.2964354157447815
neutral,0.4178962707519531
neutral,0.4611754119396209
fear,0.4116434156894684
joy,0.6186971664428711
joy,0.5319233536720276
neutral,0.4979050755500793
neutral,0.6006027460098267
fear,0.6550122499465942
neutral,0.7411584854125977
anger,0.3394291996955871
fear,0.8552521467208862
fear,0.8084720373153687
sadness,0.8138701319694519
fear,0.8458126783370972
neutral,0.8090552687644958
sadness,0.7362043857574463
fear,0.5602105259895325
neutral,0.5024552345275879
neutral,0.7497360110282898
fear,0.4074614644050598
neutral,0.5749500393867493
neutral,0.7726311683654785
neutral,0.9148243069648744
neutral,0.9624964594841005
neutral,0.5627865791320801
fear,0.4310011565685272
fear,0.5587048530578613
neutral,0.4487863779067993
neutral,0.9184532165527344
fear,0.4748704433441162
fear,0.937169313430786
neutral,0.2998291552066803
neutral,0.5628193020820618
fear,0.7829142212867737
fear,0.8694689869880676
neutral,0.8944651484489441
fear,0.963114857673645
fear,0.915507674217224
fear,0.4392280280590057
neutral,0.8430588245391846
fear,0.4425222873687744
anger,0.5445315837860107
neutral,0.5129186511039734
fear,0.6482685208320618
anger,0.6963484287261963
neutral,0.5048818588256836
joy,0.4555572867393493
disgust,0.3333043754100799
neutral,0.4798508584499359
fear,0.3951184153556824
fear,0.7952147126197815
fear,0.3601130843162536
fear,0.9548811316490172
neutral,0.7560953497886658
neutral,0.721210777759552
fear,0.9490779638290404
anger,0.3377960622310638
disgust,0.4096668064594269
anger,0.4940865933895111
disgust,0.3775781691074371
fear,0.9109086394309998
fear,0.9461329579353333
neutral,0.7734875082969666
fear,0.828389048576355
disgust,0.6050641536712646
fear,0.6004523634910583
sadness,0.5147998332977295
neutral,0.7760947346687317
neutral,0.6415804624557495
neutral,0.5576722621917725
fear,0.9300981163978576
fear,0.835354208946228
fear,0.3421180248260498
neutral,0.6446235179901123
fear,0.70993572473526
neutral,0.8828014731407166
neutral,0.6529420018196106
neutral,0.7289145588874817
neutral,0.8215159773826599
neutral,0.6567661762237549
neutral,0.6440048813819885
neutral,0.3678925335407257
fear,0.9734093546867372
neutral,0.7937862277030945
neutral,0.6162290573120117
fear,0.9170476198196412
neutral,0.7555098533630371
fear,0.6390078663825989
fear,0.5722713470458984
neutral,0.8522279858589172
fear,0.7147431373596191
fear,0.6713139414787292
fear,0.7292175889015198
fear,0.6253935098648071
anger,0.5677676200866699
neutral,0.6359267234802246
neutral,0.8464987874031067
anger,0.32613006234169
fear,0.3888234198093414
neutral,0.7310900688171387
neutral,0.83888840675354
fear,0.5553629994392395
anger,0.8839883804321289
neutral,0.4149810075759887
neutral,0.3719246387481689
fear,0.7035547494888306
fear,0.4052416086196899
neutral,0.7727945446968079
neutral,0.7144445180892944
fear,0.6967227458953857
anger,0.7705925703048706
fear,0.5283259749412537
fear,0.87669837474823
neutral,0.7071011662483215
anger,0.4352733492851257
neutral,0.437393307685852
fear,0.4763051867485046
fear,0.610800564289093
anger,0.4079863429069519
sadness,0.505711555480957
neutral,0.7648528218269348
neutral,0.4275883436203003
fear,0.4009556174278259
neutral,0.5892524719238281
fear,0.8949711918830872
neutral,0.7701743841171265
anger,0.3212710618972778
fear,0.4341707229614258
anger,0.7790271043777466
neutral,0.7399632334709167
neutral,0.8152715563774109
neutral,0.4117260873317718
fear,0.5822404623031616
surprise,0.8938629627227783
neutral,0.2248167246580124
fear,0.4101523756980896
sadness,0.2949884235858917
fear,0.8571422696113586
neutral,0.4721289575099945
anger,0.8829265832901001
fear,0.6171159148216248
fear,0.8859726786613464
neutral,0.5171770453453064
fear,0.6268734335899353
sadness,0.3216326236724853
neutral,0.7759336233139038
neutral,0.5469126105308533
fear,0.7932494282722473
neutral,0.9462018013000488
anger,0.5333240628242493
neutral,0.7914291620254517
fear,0.7824084758758545
anger,0.531180739402771
neutral,0.6750636100769043
neutral,0.6795493364334106
fear,0.9610722661018372
fear,0.578626811504364
fear,0.5644598007202148
neutral,0.765991747379303
neutral,0.4629217684268951
neutral,0.7710057497024536
fear,0.9666877388954164
neutral,0.7176369428634644
fear,0.7890139222145081
neutral,0.7012800574302673
anger,0.4901504814624786
fear,0.3714735507965088
neutral,0.8678867220878601
fear,0.9666877388954164
sadness,0.5826406478881836
anger,0.5524150729179382
neutral,0.5653947591781616
neutral,0.6387743949890137
anger,0.4404442608356476
neutral,0.8364924192428589
neutral,0.6405799984931946
neutral,0.9279916882514954
fear,0.3691098093986511
sadness,0.3895978629589081
neutral,0.8079880475997925
neutral,0.8258386254310608
anger,0.65218186378479
neutral,0.7096324563026428
anger,0.53770512342453
fear,0.7447643876075745
joy,0.6273632049560547
neutral,0.4007104039192199
anger,0.907284677028656
neutral,0.5288826823234558
anger,0.7299364805221558
sadness,0.4292063415050506
neutral,0.7464597821235657
anger,0.8074973821640015
fear,0.8939115405082703
fear,0.784475564956665
neutral,0.5133302211761475
neutral,0.5741429328918457
neutral,0.3925379812717438
fear,0.6301174163818359
neutral,0.6710702776908875
neutral,0.9141890406608582
neutral,0.6199204921722412
neutral,0.4454167783260345
neutral,0.9311737418174744
neutral,0.7087483406066895
fear,0.7695797085762024
neutral,0.3626366555690765
fear,0.7986730337142944
sadness,0.5697706937789917
fear,0.8691498041152954
neutral,0.7675545811653137
neutral,0.76622074842453
anger,0.911954700946808
fear,0.5642707347869873
neutral,0.7403540015220642
neutral,0.9209365248680116
neutral,0.7265413403511047
fear,0.9356095790863036
neutral,0.8291627764701843
neutral,0.6943023204803467
neutral,0.4971672296524048
fear,0.4593208432197571
anger,0.92239248752594
fear,0.7513210773468018
fear,0.8967060446739197
disgust,0.9228700399398804
neutral,0.4349861443042755
neutral,0.7949435114860535
fear,0.4590996503829956
neutral,0.58073490858078
fear,0.5401098132133484
neutral,0.6259701251983643
neutral,0.4487833976745605
anger,0.6996732354164124
anger,0.8089234828948975
neutral,0.6991775035858154
sadness,0.5947303771972656
neutral,0.4909746944904327
neutral,0.7596763968467712
neutral,0.3154430985450744
neutral,0.5723606944084167
fear,0.4541378021240234
neutral,0.7465232610702515
neutral,0.5586767196655273
anger,0.8315666913986206
fear,0.7196031808853149
neutral,0.6604686379432678
anger,0.940885841846466
neutral,0.8070876002311707
fear,0.5796689391136169
neutral,0.8375831246376038
neutral,0.9224854111671448
neutral,0.5472965836524963
anger,0.5242624878883362
fear,0.5393264889717102
neutral,0.861559271812439
neutral,0.6290131211280823
sadness,0.6354950666427612
neutral,0.4006229639053345
neutral,0.4985583424568176
neutral,0.8472707271575928
sadness,0.3588958382606506
fear,0.4369792342185974
fear,0.5785279273986816
neutral,0.7370656728744507
neutral,0.9386257529258728
neutral,0.6662953495979309
fear,0.2884608209133148
fear,0.8180208206176758
fear,0.4762775003910064
fear,0.9702067971229552
neutral,0.4290385544300079
anger,0.6353921294212341
neutral,0.389407217502594
surprise,0.7850895524024963
neutral,0.9463915228843688
neutral,0.5365279912948608
fear,0.94147390127182
neutral,0.5612533688545227
neutral,0.817628800868988
neutral,0.8576247096061707
neutral,0.8935284614562988
anger,0.4055496454238891
anger,0.4844676554203033
fear,0.7584525942802429
neutral,0.3900040984153747
anger,0.4763889908790588
neutral,0.3605749011039734
fear,0.4424938857555389
fear,0.6376301646232605
fear,0.777871310710907
anger,0.8565687537193298
fear,0.9857327938079834
fear,0.3901220262050628
neutral,0.6386440992355347
fear,0.6757936477661133
anger,0.4102110266685486
anger,0.3503734469413757
neutral,0.6909119486808777
fear,0.9898847341537476
anger,0.8193232417106628
fear,0.9697381258010864
fear,0.8584502339363098
neutral,0.7740460634231567
disgust,0.3043409585952759
neutral,0.7439888119697571
fear,0.4637336730957031
neutral,0.7858983874320984
fear,0.7277195453643799
anger,0.4773667156696319
neutral,0.7289690375328064
neutral,0.7273301482200623
fear,0.94147390127182
neutral,0.7922013401985168
fear,0.7797209024429321
anger,0.6090644598007202
anger,0.3911104500293731
neutral,0.4287209212779999
neutral,0.9187419414520264
fear,0.7593480944633484
neutral,0.7240610718727112
neutral,0.8208458423614502
fear,0.4530074000358581
fear,0.7967763543128967
joy,0.609248697757721
neutral,0.8738276362419128
neutral,0.5138726830482483
anger,0.8284589052200317
fear,0.961480438709259
fear,0.379986047744751
neutral,0.9117069244384766
neutral,0.95427405834198
fear,0.8122249245643616
neutral,0.7798247933387756
neutral,0.7929223775863647
disgust,0.4429412186145782
neutral,0.8172250986099243
neutral,0.8654446005821228
fear,0.4738017618656158
fear,0.900419294834137
anger,0.8186743259429932
neutral,0.7614977359771729
neutral,0.6728317737579346
neutral,0.6110409498214722
fear,0.5480764508247375
neutral,0.915268898010254
neutral,0.8022486567497253
neutral,0.914779543876648
fear,0.7526109218597412
fear,0.6846761107444763
neutral,0.8186013102531433
sadness,0.7176356911659241
neutral,0.9039579629898072
neutral,0.5702094435691833
anger,0.5231382250785828
neutral,0.8945074081420898
disgust,0.3254465758800506
neutral,0.4576175808906555
neutral,0.5067520141601562
fear,0.8333970308303833
anger,0.6644248366355896
fear,0.961480438709259
neutral,0.3128046691417694
anger,0.5491721034049988
neutral,0.4800346195697784
fear,0.6791986227035522
neutral,0.5805022120475769
fear,0.6611765027046204
disgust,0.466485857963562
neutral,0.4436882436275482
neutral,0.892238438129425
neutral,0.780617892742157
neutral,0.7491251826286316
fear,0.8148062825202942
fear,0.8502158522605896
fear,0.961480438709259
fear,0.5581275224685669
fear,0.9059489369392396
neutral,0.4490876495838165
anger,0.4258332252502441
neutral,0.9251695871353148
neutral,0.7033203840255737
anger,0.7722662091255188
anger,0.5719342827796936
neutral,0.6044908165931702
neutral,0.8252421021461487
neutral,0.8196993470191956
neutral,0.3875675797462463
fear,0.6410398483276367
neutral,0.8175737261772156
sadness,0.8390624523162842
fear,0.8749358057975769
fear,0.5029122829437256
anger,0.4146539866924286
fear,0.5450518727302551
fear,0.9024178981781006
neutral,0.872338056564331
fear,0.8938779830932617
fear,0.4508759677410126
neutral,0.9616270065307616
sadness,0.2543733417987823
neutral,0.6176974177360535
neutral,0.8557183742523193
fear,0.9603495001792908
neutral,0.8709682822227478
anger,0.3933247029781341
neutral,0.5719673037528992
neutral,0.5931749939918518
sadness,0.5809645652770996
neutral,0.6621877551078796
neutral,0.6668322086334229
fear,0.8909173011779785
neutral,0.8409692049026489
anger,0.4620822668075561
neutral,0.8179295659065247
neutral,0.538913905620575
joy,0.883804202079773
sadness,0.9549531936645508
neutral,0.4504860639572143
neutral,0.402724415063858
anger,0.3402215540409088
fear,0.6846223473548889
fear,0.7529881596565247
neutral,0.8194809556007385
fear,0.7406247854232788
anger,0.9334991574287416
neutral,0.4105432331562042
anger,0.5226501226425171
fear,0.8909173011779785
neutral,0.652467668056488
neutral,0.734596848487854
joy,0.5722931027412415
neutral,0.4105608761310577
neutral,0.9005081653594971
neutral,0.3890556693077087
neutral,0.8938986659049988
neutral,0.802907407283783
fear,0.9114008545875548
fear,0.8772780299186707
fear,0.6961801648139954
fear,0.9491086006164552
neutral,0.7059839367866516
disgust,0.5150551795959473
fear,0.7341416478157043
neutral,0.4560368359088897
anger,0.7842694520950317
neutral,0.4943538308143616
neutral,0.8538009524345398
neutral,0.723397970199585
fear,0.7669686675071716
neutral,0.4589122235774994
fear,0.4759647846221924
fear,0.8804551959037781
fear,0.5452520847320557
fear,0.4651384353637695
fear,0.8909173011779785
neutral,0.8744407296180725
neutral,0.4888272583484649
fear,0.3446412086486816
neutral,0.4644640982151031
fear,0.7496187686920166
fear,0.5106140375137329
neutral,0.6088337898254395
fear,0.81099534034729
neutral,0.901342511177063
anger,0.3367036879062652
neutral,0.2990190088748932
neutral,0.7827274799346924
fear,0.7034450173377991
fear,0.9774680137634276
joy,0.5337154269218445
neutral,0.7142804265022278
neutral,0.4666042923927307
fear,0.929501175880432
neutral,0.95887953042984
neutral,0.4378729164600372
fear,0.7394996881484985
fear,0.462081640958786
neutral,0.442419171333313
anger,0.7418982982635498
fear,0.7767772078514099
fear,0.8909173011779785
sadness,0.6705296039581299
neutral,0.7930856943130493
neutral,0.7873388528823853
fear,0.6798150539398193
fear,0.7241858839988708
anger,0.5879380702972412
neutral,0.7780303359031677
fear,0.7343212366104126
sadness,0.4162245690822601
anger,0.7663921117782593
neutral,0.758318305015564
fear,0.4613726437091827
neutral,0.5435516834259033
neutral,0.7638245820999146
neutral,0.5691898465156555
neutral,0.3711313009262085
neutral,0.7346980571746826
fear,0.7604065537452698
joy,0.4358525276184082
neutral,0.4714786112308502
fear,0.2888757586479187
neutral,0.6262245774269104
neutral,0.6889897584915161
neutral,0.6089244484901428
fear,0.8909173011779785
neutral,0.5259852409362793
fear,0.6194071173667908
neutral,0.4152614772319793
fear,0.8250113129615784
neutral,0.416781336069107
fear,0.7768788933753967
fear,0.5331277847290039
sadness,0.4789950549602508
fear,0.3784354031085968
anger,0.5771474838256836
neutral,0.7920704483985901
fear,0.5800135135650635
neutral,0.6947991847991943
anger,0.5852508544921875
anger,0.6706447005271912
fear,0.8990780115127563
fear,0.4805849194526672
neutral,0.6682443022727966
anger,0.5686913728713989
neutral,0.368334949016571
neutral,0.5129574537277222
fear,0.5370364785194397
neutral,0.52687007188797
fear,0.4176594316959381
neutral,0.6402407884597778
sadness,0.4670982956886291
fear,0.9008534550666808
neutral,0.8408575654029846
fear,0.5298407077789307
neutral,0.7500606179237366
neutral,0.6923437714576721
neutral,0.581157922744751
sadness,0.5303712487220764
fear,0.9108676314353944
fear,0.5403071045875549
fear,0.4089811742305755
neutral,0.6832256317138672
neutral,0.7691360712051392
fear,0.4805849194526672
neutral,0.4756170511245727
neutral,0.8103675246238708
fear,0.8397862315177917
fear,0.9207710027694702
fear,0.876726508140564
neutral,0.4265478253364563
fear,0.7842959761619568
fear,0.7992207407951355
neutral,0.5410600900650024
anger,0.2732997834682464
anger,0.6619246006011963
anger,0.5785741806030273
neutral,0.4570219218730926
anger,0.8312141299247742
anger,0.5599684715270996
disgust,0.3594831526279449
fear,0.5306346416473389
fear,0.4134856462478637
anger,0.4923921227455139
neutral,0.462054967880249
fear,0.7565848231315613
disgust,0.8528261780738831
fear,0.573926568031311
fear,0.5785917043685913
anger,0.4976827502250671
fear,0.7857191562652588
fear,0.54281085729599
neutral,0.7251728773117065
disgust,0.4605671465396881
anger,0.3827805519104004
neutral,0.6236866116523743
disgust,0.8191580176353455
fear,0.707353413105011
fear,0.4805849194526672
neutral,0.7764038443565369
disgust,0.34426149725914
anger,0.830143392086029
neutral,0.8526126742362976
disgust,0.3394576013088226
neutral,0.4045586884021759
fear,0.8754123449325562
neutral,0.5318740010261536
disgust,0.4304631352424621
fear,0.981132447719574
disgust,0.4890590012073517
sadness,0.6134347915649414
neutral,0.3280752301216125
fear,0.4365625083446502
anger,0.6384751796722412
joy,0.7889780402183533
neutral,0.8082771301269531
fear,0.9728681445121764
neutral,0.8590448498725891
disgust,0.4510022699832916
anger,0.4057937860488891
fear,0.955723524093628
disgust,0.5422114133834839
fear,0.2923053503036499
fear,0.3282298147678375
neutral,0.4214193820953369
neutral,0.5927274227142334
disgust,0.5936543345451355
sadness,0.6572603583335876
neutral,0.6964706182479858
joy,0.7956656813621521
neutral,0.872227132320404
fear,0.9162096977233888
neutral,0.6523934006690979
fear,0.4643993079662323
fear,0.6942238211631775
fear,0.9855820536613464
disgust,0.6849032640457153
anger,0.7987304329872131
anger,0.5094789862632751
neutral,0.464192122220993
fear,0.4805849194526672
joy,0.7079970836639404
anger,0.453976422548294
neutral,0.4559434354305267
anger,0.7416485548019409
neutral,0.7073987126350403
neutral,0.8524588942527771
neutral,0.5227037072181702
neutral,0.8157320022583008
anger,0.5042325258255005
fear,0.5268392562866211
disgust,0.4304265975952148
fear,0.4588940441608429
fear,0.4740947186946869
fear,0.5811973214149475
anger,0.9144594073295592
neutral,0.4529509842395782
fear,0.5523404479026794
joy,0.5990175604820251
neutral,0.6664164066314697
fear,0.4780032336711883
fear,0.703827440738678
disgust,0.4402711093425751
disgust,0.4718682169914245
anger,0.6160306334495544
disgust,0.951970398426056
anger,0.4754648804664612
neutral,0.5927574634552002
anger,0.6085572242736816
anger,0.3579711318016052
disgust,0.7628877758979797
neutral,0.6227247714996338
fear,0.4543111026287079
fear,0.5265489220619202
neutral,0.5934780240058899
fear,0.9736566543579102
anger,0.5000646114349365
disgust,0.658044695854187
fear,0.4027781784534454
fear,0.4493078887462616
sadness,0.4335714280605316
fear,0.6380758881568909
fear,0.7750096917152405
anger,0.3836260139942169
disgust,0.4030272960662842
fear,0.2746937572956085
disgust,0.8477693200111389
disgust,0.5915558338165283
anger,0.5361536145210266
fear,0.613452136516571
fear,0.8341611623764038
fear,0.4455973505973816
anger,0.5230103731155396
disgust,0.5400390625
fear,0.9742799401283264
disgust,0.3534595966339111
fear,0.5298011302947998
fear,0.5960676074028015
fear,0.8091859817504883
fear,0.4251323640346527
disgust,0.7588258385658264
fear,0.3475606739521026
neutral,0.5180050730705261
anger,0.4072918891906738
joy,0.4804859459400177
fear,0.5959939360618591
fear,0.7528985142707825
neutral,0.4806109070777893
fear,0.4923725426197052
neutral,0.5602129101753235
neutral,0.7295666933059692
fear,0.4805849194526672
